Timestamp,Ax,Ay,Az,Gx,Gy,Gz
14:49:30.020176,0.76,1.61,1.61,-46.59,62.20,-88.84
14:49:30.127625,0.47,1.58,1.58,-106.59,79.42,-127.99
14:49:30.229937,0.37,1.44,1.44,-159.12,58.57,-3.29
14:49:30.335684,-0.04,1.52,1.52,-309.97,-138.69,89.88
14:49:30.434984,0.52,1.68,1.68,47.35,-6.52,151.19
14:49:30.541582,0.48,1.34,1.34,27.65,298.96,169.76
14:49:30.643700,0.46,1.25,1.25,74.18,-32.35,-87.10
14:49:30.749678,0.61,1.22,1.22,116.01,31.46,-303.69
14:49:30.852501,0.43,1.38,1.38,186.95,57.90,-428.60
14:49:30.956125,0.32,1.53,1.53,55.09,55.27,-166.71
14:49:31.058280,0.47,1.23,1.23,97.90,73.45,78.32
14:49:31.169700,-0.62,1.41,1.41,-381.43,-159.88,717.10
14:49:31.270646,0.69,1.58,1.58,-252.59,156.04,295.76
14:49:31.372869,0.88,1.99,1.99,131.04,11.62,112.74
14:49:31.474992,0.73,1.84,1.84,68.14,-81.83,55.37
14:49:31.581629,0.68,1.60,1.60,-33.54,-13.57,-32.90
14:49:31.687917,0.55,1.58,1.58,-77.44,105.73,-76.43
14:49:31.790276,0.51,1.64,1.64,-41.77,111.49,-36.92
14:49:31.897789,0.52,1.60,1.60,-102.99,111.28,13.05
14:49:31.999700,-0.46,2.05,2.05,-188.66,-8.17,152.26
14:49:32.106040,1.10,1.59,1.59,-21.19,-135.70,187.96
14:49:32.205096,0.72,1.32,1.32,25.43,193.51,8.35
14:49:32.310897,0.53,1.31,1.31,46.40,25.00,-156.98
14:49:32.413686,0.56,1.30,1.30,50.27,18.72,-258.23
14:49:32.519483,0.46,1.33,1.33,99.18,-18.87,-306.22
14:49:32.626311,0.29,1.31,1.31,142.74,77.59,-212.96
14:49:32.725333,0.14,1.45,1.45,61.89,-6.98,-6.04
14:49:32.830863,-2.20,4.00,4.00,0.82,25.88,224.02
14:49:32.938049,0.62,2.05,2.05,-408.11,137.50,63.75
14:49:33.040327,0.79,1.79,1.79,22.50,-124.94,-10.79
14:49:33.142523,0.59,1.56,1.56,89.85,-85.06,-43.87
14:49:33.244952,0.46,1.56,1.56,37.84,0.79,-47.32
14:49:33.351497,0.57,1.60,1.60,-36.07,85.49,-28.54
14:49:33.459080,0.33,1.62,1.62,-100.49,246.37,-52.74
14:49:33.564126,-0.09,1.54,1.54,-169.12,177.59,60.55
14:49:33.667051,-0.30,1.57,1.57,-222.84,-13.20,233.51
14:49:33.769569,1.12,1.32,1.32,-26.16,-288.60,294.51
14:49:33.871259,0.80,1.17,1.17,-5.58,187.38,-70.64
14:49:33.977641,0.57,1.35,1.35,28.63,121.40,-175.09
14:49:34.084371,0.51,1.23,1.23,24.02,-27.74,-260.30
14:49:34.186699,0.43,1.38,1.38,39.94,48.75,-263.84
14:49:34.289355,0.15,1.39,1.39,27.20,127.65,-204.42
14:49:34.391859,0.09,1.34,1.34,23.02,21.31,-62.99
14:49:34.498228,-0.19,1.11,1.11,150.88,36.86,118.75
14:49:34.601162,1.49,2.11,2.11,245.49,302.74,34.70
14:49:34.706844,0.79,1.65,1.65,152.41,-143.75,114.91
14:49:34.809708,0.64,1.58,1.58,-9.51,74.21,84.24
14:49:34.912319,0.69,1.58,1.58,-1.80,75.98,24.91
14:49:35.019046,0.62,1.54,1.54,-15.76,139.76,12.87
14:49:35.120970,0.70,1.62,1.62,-14.73,73.57,2.01
14:49:35.227132,0.44,1.78,1.78,-57.16,48.69,-57.44
14:49:35.333920,0.23,1.56,1.56,-187.62,193.60,58.17
14:49:35.438056,0.12,1.99,1.99,-245.37,174.24,277.62
14:49:35.538782,0.92,1.58,1.58,-27.26,361.92,193.32
14:49:35.642206,0.56,1.24,1.24,15.52,313.54,52.87
14:49:35.747317,0.56,1.16,1.16,2.56,64.94,-154.27
14:49:35.849617,0.56,1.25,1.25,30.67,86.77,-302.74
14:49:35.957191,0.31,1.47,1.47,52.65,103.17,-270.37
14:49:36.059133,0.22,1.47,1.47,27.32,43.66,-14.57
14:49:36.161232,0.31,1.34,1.34,37.44,92.32,75.37
14:49:36.268065,0.38,1.24,1.24,159.57,172.84,19.33
14:49:36.374611,0.41,0.33,0.33,-999.02,-999.02,466.59
14:49:36.476995,0.64,1.65,1.65,251.49,20.73,443.05
14:49:36.583458,0.82,1.71,1.71,-2.41,163.69,107.07
14:49:36.685764,0.74,1.71,1.71,-54.70,59.09,19.48
14:49:36.788707,0.72,1.59,1.59,-8.41,9.88,-51.01
14:49:36.894773,0.78,1.60,1.60,-24.05,98.48,-111.68
14:49:37.000679,0.29,1.73,1.73,-134.27,297.65,-126.22
14:49:37.103920,0.05,1.41,1.41,-187.93,245.73,56.80
14:49:37.205801,0.23,1.91,1.91,-179.70,31.52,102.53
14:49:37.312979,0.92,1.57,1.57,-79.33,342.10,108.96
14:49:37.414690,0.28,1.29,1.29,153.63,84.82,-7.74
14:49:37.517332,0.41,1.31,1.31,-4.91,137.68,-83.41
14:49:37.622978,0.36,1.29,1.29,26.49,56.89,-128.63
14:49:37.725550,0.31,1.38,1.38,44.48,65.18,-94.51
14:49:37.831739,0.57,1.21,1.21,84.09,113.38,-83.99
14:49:37.934822,0.03,1.28,1.28,138.81,332.74,39.54
14:49:38.041474,3.01,3.16,3.16,958.05,-342.65,799.57
14:49:38.143431,0.32,1.42,1.42,336.59,-453.14,187.26
14:49:38.250740,0.33,1.50,1.50,-169.94,208.78,156.89
14:49:38.352831,0.63,1.67,1.67,-61.74,155.52,125.85
14:49:38.455193,0.72,1.67,1.67,10.70,68.51,79.94
14:49:38.557553,0.76,1.62,1.62,-23.96,74.76,36.98
14:49:38.664831,0.79,1.62,1.62,-33.87,32.93,-32.96
14:49:38.770834,0.64,1.61,1.61,-78.99,147.20,-55.27
14:49:38.873226,0.25,1.56,1.56,-150.46,238.60,43.38
14:49:38.979368,-0.07,1.67,1.67,-325.24,81.46,203.26
14:49:39.081818,0.91,1.41,1.41,-107.80,440.46,114.33
14:49:39.184349,0.47,1.20,1.20,78.99,32.90,-30.67
14:49:39.290969,0.55,1.26,1.26,23.54,188.08,-100.61
14:49:39.397198,0.45,1.26,1.26,101.98,161.80,-219.88
14:49:39.499895,0.25,1.39,1.39,90.15,167.13,-227.20
14:49:39.602021,0.26,1.27,1.27,72.77,66.49,-23.75
14:49:39.709382,-3.62,4.00,4.00,249.30,-26.13,215.21
14:49:39.811746,0.22,1.97,1.97,-257.20,310.76,26.71
14:49:39.913635,0.90,1.58,1.58,36.62,-173.84,78.02
14:49:40.015401,0.70,1.55,1.55,79.45,-10.06,9.33
14:49:40.122369,0.67,1.56,1.56,6.62,58.11,-61.04
14:49:40.224348,0.53,1.44,1.44,9.27,72.62,-68.02
14:49:40.331502,0.37,1.59,1.59,-53.45,139.21,-32.53
14:49:40.433314,0.29,1.61,1.61,-31.68,69.88,33.54
14:49:40.540835,0.55,1.60,1.60,-110.52,193.26,164.60
14:49:40.646870,0.52,1.85,1.85,-255.85,-139.05,75.06
14:49:40.748478,0.16,1.59,1.59,-49.91,168.75,103.35
14:49:40.851916,0.60,1.60,1.60,-76.55,362.74,324.51
14:49:40.953604,0.59,1.24,1.24,27.62,125.03,212.68
14:49:41.059605,0.76,1.13,1.13,137.84,138.78,-64.33
14:49:41.166566,0.54,1.12,1.12,88.57,258.90,-326.80
14:49:41.268852,0.36,1.56,1.56,124.66,67.65,-438.75
14:49:41.371643,0.41,1.21,1.21,27.99,213.84,152.74
14:49:41.478331,0.89,0.71,0.71,-647.84,-411.62,811.34
14:49:41.580693,0.66,1.60,1.60,118.05,-91.49,335.58
14:49:41.683040,0.98,1.59,1.59,1.40,108.14,33.45
14:49:41.789575,0.84,1.64,1.64,37.56,115.00,-59.73
14:49:41.896546,0.61,1.57,1.57,58.29,115.34,-159.60
14:49:41.998787,0.27,1.56,1.56,-20.34,126.01,-140.12
14:49:42.102459,0.15,1.53,1.53,-13.87,74.63,-60.43
14:49:42.203239,0.28,1.67,1.67,-72.65,18.14,51.80
14:49:42.314480,0.21,1.79,1.79,-165.67,-108.81,143.35
14:49:42.416208,0.14,1.66,1.66,-104.97,-89.73,231.22
14:49:42.518786,0.96,1.68,1.68,-32.84,175.18,266.80
14:49:42.621120,0.55,1.12,1.12,15.70,322.93,136.31
14:49:42.728268,0.66,1.18,1.18,133.60,-7.01,-194.60
14:49:42.834316,0.50,1.27,1.27,103.72,201.01,-364.42
14:49:42.936096,0.22,1.42,1.42,117.44,0.61,-451.95
14:49:43.039543,0.07,1.38,1.38,30.91,-86.07,-82.74
14:49:43.148566,-1.62,4.00,4.00,636.92,-581.59,-264.42
14:49:43.249047,0.63,2.17,2.17,-113.63,-26.77,-45.09
14:49:43.350335,0.93,1.72,1.72,-20.98,-80.58,85.18
14:49:43.456710,0.77,1.54,1.54,27.68,23.35,-82.01
14:49:43.559494,0.62,1.62,1.62,40.18,160.34,-115.55
14:49:43.665920,0.31,1.48,1.48,-55.24,111.01,-99.09
14:49:43.767953,0.25,1.57,1.57,-54.21,114.24,-6.34
14:49:43.875224,0.32,1.58,1.58,-67.04,-25.64,67.90
14:49:43.976901,0.32,1.65,1.65,-161.74,31.52,126.71
14:49:44.082860,0.09,1.88,1.88,-258.99,67.62,246.68
14:49:44.185397,0.56,1.49,1.49,-22.56,-105.43,208.02
14:49:44.288185,0.95,1.31,1.31,-70.03,414.21,82.50
14:49:44.393803,0.58,1.15,1.15,133.60,-51.89,-149.70
14:49:44.496854,0.62,1.17,1.17,90.82,245.52,-304.57
14:49:44.604625,0.18,1.37,1.37,134.60,86.49,-417.65
14:49:44.706149,0.12,1.54,1.54,50.70,126.86,-107.53
14:49:44.811782,-0.08,0.83,0.83,-35.58,-47.13,263.29
14:49:44.913880,1.12,2.08,2.08,230.82,158.60,70.64
14:49:45.021486,0.97,1.75,1.75,206.71,-202.44,209.57
14:49:45.119964,0.95,1.63,1.63,42.99,-67.84,23.84
14:49:45.229433,0.83,1.64,1.64,124.15,-23.93,-145.49
14:49:45.333075,0.54,1.58,1.58,23.29,187.74,-187.35
14:49:45.435073,0.02,1.61,1.61,45.91,122.96,-81.10
14:49:45.537175,0.24,1.57,1.57,-29.94,-42.41,72.47
14:49:45.643426,0.50,1.64,1.64,-107.13,75.15,108.93
14:49:45.746634,0.60,1.68,1.68,-83.60,20.70,82.20
14:49:45.853209,0.58,1.59,1.59,-263.35,48.08,97.84
14:49:45.955820,0.16,1.66,1.66,-170.52,-6.49,147.68
14:49:46.061376,0.55,1.62,1.62,30.00,-45.79,296.62
14:49:46.163879,0.69,1.32,1.32,-1.59,379.82,131.19
14:49:46.271424,0.66,1.10,1.10,99.91,136.59,-225.43
14:49:46.372997,0.70,0.89,0.89,147.90,162.62,-392.01
14:49:46.479518,-0.02,1.51,1.51,111.74,42.71,-338.14
14:49:46.577128,0.31,1.25,1.25,8.38,125.27,256.80
14:49:46.687849,1.80,0.58,0.58,883.84,-397.32,501.86
14:49:46.791363,1.11,1.52,1.52,229.91,-135.12,246.49
14:49:46.894011,0.89,1.66,1.66,74.33,102.23,32.16
14:49:46.996350,0.64,1.60,1.60,75.30,51.49,-130.95
14:49:47.102401,0.35,1.65,1.65,16.92,44.27,-155.73
14:49:47.204802,0.21,1.54,1.54,54.42,31.55,-48.32
14:49:47.307716,0.28,1.55,1.55,-32.13,62.13,48.66
14:49:47.413520,0.50,1.63,1.63,-35.37,31.28,58.66
14:49:47.519671,0.44,1.65,1.65,-139.09,71.92,68.05
14:49:47.622049,0.16,1.63,1.63,-221.71,2.62,137.01
14:49:47.728879,0.16,1.74,1.74,-99.79,-76.83,240.91
14:49:47.831540,0.95,1.43,1.43,-20.64,249.30,177.41
14:49:47.934129,0.54,1.18,1.18,74.09,178.32,143.48
14:49:48.040592,0.68,1.29,1.29,39.60,-34.12,-147.53
14:49:48.147119,0.57,1.32,1.32,-111.77,199.97,-291.46
14:49:48.248559,0.16,1.41,1.41,80.03,117.35,-362.01
14:49:48.351935,0.34,1.36,1.36,-0.43,76.19,96.25
14:49:48.458593,-0.36,1.29,1.29,-162.23,-841.68,635.27
14:49:48.559923,0.30,1.65,1.65,129.39,-31.04,268.75
14:49:48.663104,1.00,1.64,1.64,63.45,66.01,90.40
14:49:48.769545,0.81,1.65,1.65,85.70,111.16,-104.91
14:49:48.871983,0.54,1.61,1.61,29.88,122.74,-153.84
14:49:48.973926,0.31,1.47,1.47,8.35,97.90,-87.23
14:49:49.080922,0.32,1.61,1.61,27.77,86.55,-18.51
14:49:49.183275,0.32,1.62,1.62,-6.89,31.65,29.73
14:49:49.289235,0.41,1.59,1.59,-45.43,61.40,95.03
14:49:49.396268,0.39,1.70,1.70,-126.19,102.32,126.65
14:49:49.499255,0.56,1.60,1.60,-136.95,67.99,93.63
14:49:49.605245,0.04,1.63,1.63,-100.52,-22.90,176.46
14:49:49.707767,0.80,1.60,1.60,-191.80,282.13,318.54
14:49:49.809667,0.83,1.36,1.36,77.47,405.55,100.49
14:49:49.916533,0.72,1.00,1.00,206.37,142.07,-208.41
14:49:50.019432,0.54,1.11,1.11,94.66,227.01,-434.82
14:49:50.121268,0.07,1.34,1.34,96.10,98.75,-267.23
14:49:50.227752,-2.30,2.81,2.81,330.70,-256.22,-32.44
14:49:50.334278,0.68,2.18,2.18,-252.96,-53.02,-51.55
14:49:50.436573,1.02,1.73,1.73,178.14,-207.93,134.02
14:49:50.538132,0.76,1.62,1.62,80.37,-1.74,-8.84
14:49:50.641824,0.68,1.66,1.66,35.79,7.44,-117.56
14:49:50.747891,0.46,1.61,1.61,-52.32,134.39,-123.84
14:49:50.854051,0.34,1.55,1.55,-30.27,152.96,-44.88
14:49:50.953477,0.30,1.60,1.60,-67.44,76.80,0.09
14:49:51.059245,0.19,1.57,1.57,-110.91,100.58,82.29
14:49:51.166373,0.57,1.62,1.62,-107.90,69.60,170.79
14:49:51.268241,0.15,1.80,1.80,-268.45,204.42,200.95
14:49:51.370129,0.92,1.70,1.70,84.09,421.46,254.39
14:49:51.477159,0.29,1.28,1.28,-80.03,492.50,242.23
14:49:51.579405,0.58,1.30,1.30,99.94,82.90,68.48
14:49:51.686347,0.46,1.31,1.31,-8.99,184.76,-95.00
14:49:51.792553,0.29,1.36,1.36,122.87,197.90,-219.57
14:49:51.895453,0.13,1.43,1.43,131.43,114.42,-160.76
14:49:51.997572,0.25,1.19,1.19,-15.61,22.68,88.75
14:49:52.103380,-1.28,3.21,3.21,-353.69,-182.62,634.36
14:49:52.205351,0.27,2.31,2.31,151.13,-74.18,7.26
14:49:52.308251,0.99,1.67,1.67,9.57,60.34,80.64
14:49:52.415166,0.79,1.66,1.66,114.60,-58.38,-70.40
14:49:52.517721,0.60,1.50,1.50,-37.56,27.74,-211.22
14:49:52.623722,0.41,1.47,1.47,50.85,191.19,-135.15
14:49:52.726704,0.22,1.56,1.56,25.43,75.52,-40.43
14:49:52.828708,0.17,1.59,1.59,-42.35,-19.21,92.74
14:49:52.935237,0.42,1.59,1.59,-109.91,68.26,145.76
14:49:53.037444,0.71,1.84,1.84,-102.01,29.63,124.70
14:49:53.144377,0.30,1.69,1.69,-104.39,100.98,-3.20
14:49:53.250593,-0.19,1.63,1.63,-105.18,-39.21,162.07
14:49:53.352680,0.80,1.78,1.78,-158.60,357.65,464.60
14:49:53.455999,0.74,1.06,1.06,154.94,317.65,31.68
14:49:53.561976,0.49,1.18,1.18,244.48,81.34,-385.73
14:49:53.664375,0.42,1.41,1.41,124.70,130.82,-465.88
14:49:53.770288,0.08,1.47,1.47,118.11,-56.62,-203.23
14:49:53.868817,0.48,1.09,1.09,2.01,178.66,262.26
14:49:53.975892,1.64,1.42,1.42,998.99,71.55,295.43
14:49:54.081877,0.65,1.64,1.64,253.23,-117.29,111.86
14:49:54.184203,0.64,1.58,1.58,67.16,-43.05,48.63
14:49:54.286694,0.55,1.55,1.55,-3.57,-9.45,-85.55
14:49:54.394173,0.52,1.64,1.64,-8.66,65.37,-86.07
14:49:54.496760,0.31,1.50,1.50,-7.71,82.71,-58.35
14:49:54.603046,0.35,1.61,1.61,-27.99,47.32,-3.45
14:49:54.705012,0.35,1.59,1.59,-52.32,49.54,-0.03
14:49:54.807910,0.09,1.59,1.59,-149.27,4.09,113.29
14:49:54.914121,0.87,1.24,1.24,-335.49,96.19,166.86
14:49:55.019375,0.04,1.75,1.75,-138.02,108.08,136.95
14:49:55.123231,0.46,1.64,1.64,-50.34,-156.74,227.01
14:49:55.225322,0.59,1.41,1.41,-56.16,412.99,209.91
14:49:55.331107,0.72,1.26,1.26,115.12,54.97,-61.86
14:49:55.434241,0.60,1.05,1.05,165.09,97.20,-291.95
14:49:55.540620,0.37,1.40,1.40,133.66,120.27,-494.09
14:49:55.642348,0.11,1.40,1.40,52.20,69.97,-192.90
14:49:55.749950,-0.78,3.98,3.98,497.68,-443.26,-46.04
14:49:55.856364,0.69,2.28,2.28,-213.02,-206.98,-46.10
14:49:55.954267,0.99,1.82,1.82,-4.63,-20.85,147.84
14:49:56.060959,0.83,1.60,1.60,118.51,-125.37,-49.91
14:49:56.163219,0.47,1.62,1.62,46.65,12.99,-146.83
14:49:56.265971,0.26,1.61,1.61,14.70,72.84,-72.93
14:49:56.372525,0.35,1.54,1.54,-24.85,28.45,-3.99
14:49:56.475015,0.26,1.59,1.59,-54.09,51.31,90.27
14:49:56.580585,0.46,1.54,1.54,-135.12,-36.16,107.87
14:49:56.689618,0.29,1.64,1.64,-173.26,-103.48,178.11
14:49:56.789798,0.26,1.55,1.55,-36.83,-253.57,258.60
14:49:56.895904,0.70,1.34,1.34,-169.63,315.34,200.27
14:49:56.999081,0.85,1.14,1.14,122.90,-4.91,-135.58
14:49:57.100806,0.82,1.04,1.04,127.56,121.98,-382.23
14:49:57.208356,0.46,1.34,1.34,116.71,247.20,-643.75
14:49:57.310071,-0.01,1.50,1.50,44.57,18.60,-341.95
14:49:57.412530,0.19,1.46,1.46,29.63,-52.32,213.45
14:49:57.518368,1.73,1.12,1.12,553.75,-377.07,229.54
14:49:57.621519,0.84,1.66,1.66,226.92,-34.60,206.13
14:49:57.724083,0.77,1.65,1.65,111.71,-9.48,3.81
14:49:57.830886,0.56,1.72,1.72,-22.26,98.51,-205.09
14:49:57.937255,0.10,1.50,1.50,-57.84,174.18,-108.38
14:49:58.035254,0.01,1.49,1.49,-2.16,-27.62,4.27
14:49:58.141921,0.21,1.57,1.57,-92.47,-36.71,145.21
14:49:58.248119,0.56,1.63,1.63,-177.99,109.66,160.98
14:49:58.355290,0.54,1.61,1.61,-274.70,-94.48,165.76
14:49:58.453378,0.28,1.58,1.58,4.45,-64.63,228.38
14:49:58.559750,0.86,1.65,1.65,-20.88,435.79,366.04
14:49:58.662440,0.64,1.05,1.05,111.19,162.20,65.27
14:49:58.768529,0.69,1.11,1.11,225.64,391.19,-196.95
14:49:58.874994,0.28,1.36,1.36,169.42,409.30,-466.55
14:49:58.977349,0.10,1.23,1.23,-81.98,339.63,-150.46
14:49:59.084977,-2.00,2.01,2.01,-276.07,-472.29,222.44
14:49:59.186319,0.03,1.49,1.49,-169.33,255.61,272.93
14:49:59.289316,0.99,1.63,1.63,98.32,24.15,155.79
14:49:59.391764,0.71,1.57,1.57,198.14,56.16,-89.12
14:49:59.497430,0.38,1.68,1.68,77.29,86.55,-161.95
14:49:59.599892,0.34,1.55,1.55,80.46,127.93,-73.45
14:49:59.702507,0.10,1.60,1.60,-7.23,214.39,1.92
14:49:59.808754,0.15,1.59,1.59,-24.21,38.17,66.92
14:49:59.915507,0.30,1.60,1.60,-51.74,57.80,148.26
14:50:00.017182,0.60,1.64,1.64,-26.04,39.24,119.45
14:50:00.120649,0.58,1.61,1.61,-85.82,90.95,100.61
14:50:00.226853,0.51,1.56,1.56,-126.74,203.96,150.15
14:50:00.333307,0.24,1.94,1.94,-121.22,203.84,319.51
14:50:00.434896,1.22,1.62,1.62,37.20,365.00,307.56
14:50:00.537594,0.69,1.25,1.25,237.32,541.74,82.20
14:50:00.643968,0.54,0.99,0.99,83.72,106.52,-214.36
14:50:00.746997,0.35,1.39,1.39,10.18,342.62,-332.90
14:50:00.853579,0.25,1.40,1.40,142.13,-95.95,-178.45
14:50:00.956038,-0.78,2.28,2.28,16.43,58.05,-24.63
14:50:01.061952,1.16,2.08,2.08,-427.41,305.91,23.81
14:50:01.164934,0.99,1.65,1.65,115.61,-132.84,95.91
14:50:01.266605,0.83,1.53,1.53,83.90,53.87,-90.49
14:50:01.373969,0.42,1.57,1.57,16.92,107.59,-132.07
14:50:01.475865,0.30,1.57,1.57,40.09,123.11,-40.61
14:50:01.578302,0.38,1.61,1.61,15.06,88.72,76.86
14:50:01.684546,0.46,1.61,1.61,-56.25,46.01,76.07
14:50:01.787428,0.52,1.64,1.64,-52.07,76.95,106.37
14:50:01.894136,0.61,1.58,1.58,-125.82,61.07,105.18
14:50:01.996154,0.51,1.73,1.73,-273.93,53.29,110.43
14:50:02.102081,0.32,1.62,1.62,-93.23,167.10,239.57
14:50:02.205642,0.74,1.33,1.33,-43.23,522.29,416.52
14:50:02.307874,0.64,0.95,0.95,86.25,116.55,137.04
14:50:02.414838,0.74,1.10,1.10,181.31,60.55,-153.96
14:50:02.520922,0.46,1.26,1.26,144.94,371.28,-416.01
14:50:02.623053,0.35,1.60,1.60,315.34,418.29,-487.04
14:50:02.724890,0.13,1.55,1.55,-64.70,66.49,-46.59
14:50:02.832386,0.53,1.12,1.12,-548.51,-452.56,317.53
14:50:02.938056,0.45,1.50,1.50,-356.01,115.09,387.47
14:50:03.036887,0.94,1.70,1.70,42.71,16.52,282.93
14:50:03.142444,0.93,1.57,1.57,15.73,-21.22,127.96
14:50:03.245384,0.87,1.51,1.51,12.44,39.91,-64.42
14:50:03.352583,0.69,1.54,1.54,-67.16,6.95,-172.04
14:50:03.454773,0.37,1.53,1.53,-35.73,67.20,-193.51
14:50:03.561397,0.13,1.51,1.51,-42.07,53.08,-55.79
14:50:03.663579,0.11,1.58,1.58,-147.96,33.78,128.93
14:50:03.770143,0.06,2.06,2.06,-268.63,138.23,371.65
14:50:03.871612,0.55,1.39,1.39,57.84,23.11,239.33
14:50:03.975488,0.52,1.29,1.29,-66.19,292.20,96.59
14:50:04.081318,0.70,1.24,1.24,124.60,-0.98,-65.88
14:50:04.184739,0.71,1.16,1.16,146.37,82.84,-286.65
14:50:04.290038,0.38,1.24,1.24,206.04,131.37,-529.24
14:50:04.393090,0.41,1.23,1.23,79.30,65.40,-233.32
14:50:04.500809,-0.74,1.64,1.64,-951.74,116.86,998.99
14:50:04.601266,0.59,1.65,1.65,-194.79,-68.48,428.81
14:50:04.703866,1.00,1.61,1.61,32.90,44.05,96.28
14:50:04.810005,0.82,1.67,1.67,26.40,-2.29,-107.80
14:50:04.917226,0.61,1.49,1.49,10.82,-25.67,-158.75
14:50:05.015305,0.23,1.53,1.53,4.97,112.90,-74.73
14:50:05.121204,0.28,1.56,1.56,-92.84,96.04,39.51
14:50:05.228206,0.37,1.62,1.62,-152.90,6.74,125.49
14:50:05.334819,-0.01,1.69,1.69,-262.68,114.54,273.84
14:50:05.437540,0.77,1.54,1.54,-39.33,-101.52,219.15
14:50:05.540001,0.58,1.35,1.35,29.27,364.51,217.93
14:50:05.641351,0.74,1.11,1.11,120.37,56.65,-67.13
14:50:05.748531,0.68,1.13,1.13,169.79,172.16,-275.98
14:50:05.855731,0.34,1.37,1.37,179.36,201.07,-473.93
14:50:05.957431,0.12,1.41,1.41,220.70,242.07,-230.12
14:50:06.059606,0.20,1.31,1.31,49.85,127.84,243.29
14:50:06.166659,1.87,-0.99,-0.99,98.32,-906.34,574.79
14:50:06.268693,0.86,1.37,1.37,268.87,-17.96,343.84
14:50:06.371387,0.75,1.63,1.63,135.27,124.36,72.62
14:50:06.477784,0.63,1.65,1.65,-14.82,109.97,-48.75
14:50:06.580012,0.54,1.54,1.54,51.86,124.18,-27.20
14:50:06.682234,0.47,1.57,1.57,12.41,79.36,0.09
14:50:06.788670,0.37,1.63,1.63,-23.66,124.73,54.57
14:50:06.890889,0.44,1.60,1.60,-66.40,28.60,96.13
14:50:06.997782,0.42,1.59,1.59,-142.65,-57.84,152.44
14:50:07.104854,0.15,1.83,1.83,-208.35,13.69,323.60
14:50:07.207051,1.05,1.57,1.57,14.88,362.59,334.76
14:50:07.309177,0.56,1.05,1.05,-71.49,611.89,119.30
14:50:07.415107,0.83,0.99,0.99,165.82,156.65,-224.66
14:50:07.521366,0.37,1.26,1.26,100.34,491.07,-415.85
14:50:07.620417,0.44,1.42,1.42,70.82,454.57,-50.91
14:50:07.726655,-0.01,1.15,1.15,98.08,230.49,194.12
14:50:07.833319,1.46,1.60,1.60,280.12,707.74,181.62
14:50:07.935454,1.09,1.76,1.76,484.79,-128.72,185.79
14:50:08.037498,0.81,1.69,1.69,110.09,49.33,1.89
14:50:08.145863,0.67,1.61,1.61,-21.49,37.32,-113.32
14:50:08.247050,0.49,1.59,1.59,9.63,-16.34,-138.41
14:50:08.349348,0.41,1.61,1.61,-3.54,94.73,-56.31
14:50:08.456251,0.41,1.59,1.59,-27.68,84.73,13.69
14:50:08.562296,0.20,1.56,1.56,-102.62,91.31,116.89
14:50:08.664931,0.20,1.74,1.74,-201.89,80.06,248.14
14:50:08.771230,0.52,1.83,1.83,-195.24,274.42,411.74
14:50:08.874254,0.99,1.19,1.19,120.79,239.09,98.57
14:50:08.980362,0.45,1.11,1.11,177.41,359.12,-165.30
14:50:09.083115,0.62,1.30,1.30,216.22,212.53,-309.63
14:50:09.185299,0.28,1.46,1.46,-83.08,416.98,-192.56
14:50:09.286965,0.33,1.23,1.23,15.06,164.27,106.31
14:50:09.394153,-4.00,4.00,4.00,18.93,100.73,-688.90
14:50:09.501322,0.22,2.19,2.19,-502.68,471.59,109.70
14:50:09.603055,0.86,1.73,1.73,-111.34,-14.27,120.30
14:50:09.704963,0.69,1.59,1.59,64.54,-96.07,-55.40
